,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
5338,-47.788,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187307.350,-187500.022,-187500.022,-187500.022,-187500.022
5339,-47.793,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187274.158,-187500.022,-187500.022,-187500.022,-187500.022
5340,-47.799,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187297.381,-187500.022,-187500.022,-187500.022,-187500.022
5341,-47.803,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187264.904,-187500.022,-187500.022,-187500.022,-187500.022
5342,-47.808,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187288.016,-187500.022,-187500.022,-187500.022,-187500.022
5343,-47.812,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187257.037,-187500.022,-187500.022,-187500.022,-187500.022
5344,-47.840,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187275.968,-187500.022,-187500.022,-187500.022,-187500.022
5345,-47.845,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187253.214,-187500.022,-187500.022,-187500.022,-187500.022
5346,-47.849,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187264.279,-187500.022,-187500.022,-187500.022,-187500.022
5347,-47.854,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187244.117,-187500.022,-187500.022,-187500.022,-187500.022
5348,-47.859,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187252.276,-187500.022,-187500.022,-187500.022,-187500.022
5349,-47.864,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187240.541,-187500.022,-187500.022,-187500.022,-187500.022
5350,-47.869,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187240.697,-187500.022,-187500.022,-187500.022,-187500.022
5351,-47.899,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187232.561,-187500.022,-187500.022,-187500.022,-187500.022
5352,-47.904,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187226.906,-187500.022,-187500.022,-187500.022,-187500.022
5353,-47.908,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187226.996,-187500.022,-187500.022,-187500.022,-187500.022
5354,-47.913,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187210.456,-187500.022,-187500.022,-187500.022,-187500.022
5355,-47.917,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187221.676,-187500.022,-187500.022,-187500.022,-187500.022
5356,-47.922,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187197.827,-187500.022,-187500.022,-187500.022,-187500.022
5357,-47.928,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187215.418,-187500.022,-187500.022,-187500.022,-187500.022
5358,-47.932,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187184.863,-187500.022,-187500.022,-187500.022,-187500.022
5359,-47.959,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187205.784,-187500.022,-187500.022,-187500.022,-187500.022
5360,-47.964,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187173.933,-187500.022,-187500.022,-187500.022,-187500.022
5361,-47.968,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187196.664,-187500.022,-187500.022,-187500.022,-187500.022
5362,-47.973,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187164.456,-187500.022,-187500.022,-187500.022,-187500.022
5363,-47.977,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187190.406,-187500.022,-187500.022,-187500.022,-187500.022
5364,-47.982,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187158.577,-187500.022,-187500.022,-187500.022,-187500.022
5365,-47.987,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187180.616,-187500.022,-187500.022,-187500.022,-187500.022
5366,-48.019,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187146.731,-187500.022,-187500.022,-187500.022,-187500.022
5367,-48.024,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187168.077,-187500.022,-187500.022,-187500.022,-187500.022
5368,-48.028,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187141.612,-187500.022,-187500.022,-187500.022,-187500.022
5369,-48.033,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187153.190,-187500.022,-187500.022,-187500.022,-187500.022
5370,-48.037,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187130.324,-187500.022,-187500.022,-187500.022,-187500.022
5371,-48.042,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187140.137,-187500.022,-187500.022,-187500.022,-187500.022
5372,-48.047,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187124.222,-187500.022,-187500.022,-187500.022,-187500.022
5373,-48.052,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187127.843,-187500.022,-187500.022,-187500.022,-187500.022
5374,-48.080,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187121.384,-187500.022,-187500.022,-187500.022,-187500.022
5375,-48.085,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187113.136,-187500.022,-187500.022,-187500.022,-187500.022
5376,-48.090,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187111.907,-187500.022,-187500.022,-187500.022,-187500.022
5377,-48.094,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187098.473,-187500.022,-187500.022,-187500.022,-187500.022
5378,-48.099,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187106.900,-187500.022,-187500.022,-187500.022,-187500.022
5379,-48.103,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187088.907,-187500.022,-187500.022,-187500.022,-187500.022
5380,-48.108,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187103.167,-187500.022,-187500.022,-187500.022,-187500.022
5381,-48.140,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187077.686,-187500.022,-187500.022,-187500.022,-187500.022
5382,-48.144,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187095.076,-187500.022,-187500.022,-187500.022,-187500.022
5383,-48.149,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187064.566,-187500.022,-187500.022,-187500.022,-187500.022
5384,-48.154,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187087.074,-187500.022,-187500.022,-187500.022,-187500.022
5385,-48.159,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187500.022,-187050.775,-187500.022,-187500.022,-187500.022,-187500.022
