eeg1,eeg2,eeg3,eeg4,eeg5,time
-828.61328125, 36.1328125, -94.7265625, 63.96484375, 0.0, 1622079573.5947256
244.140625, 129.39453125, -77.63671875, -33.203125, 0.0, 1622079573.5986319
-1000.0, -270.99609375, -52.734375, -93.26171875, 0.0, 1622079573.602538
-496.58203125, -705.078125, -44.43359375, 31.73828125, 0.0, 1622079573.6064444
-902.83203125, -140.13671875, -129.39453125, 79.58984375, 0.0, 1622079573.6103506
423.33984375, 224.12109375, -130.859375, 3.41796875, 0.0, 1622079573.6142569
-1000.0, -355.95703125, -18.5546875, -17.08984375, 0.0, 1622079573.618163
-924.8046875, -702.63671875, -10.7421875, 31.25, 0.0, 1622079573.6220694
593.75, 22.94921875, -150.87890625, 10.25390625, 0.0, 1622079573.6259756
979.4921875, 184.5703125, -124.0234375, 38.57421875, 0.0, 1622079573.6298819
-527.83203125, 26.3671875, -25.390625, -33.69140625, 0.0, 1622079573.633788
-1000.0, 59.08203125, -47.36328125, -122.55859375, 0.0, 1622079573.6376944
-25.390625, 138.18359375, -113.76953125, -58.10546875, 0.0, 1622079573.6416006
-804.6875, 228.02734375, -55.6640625, 36.62109375, 0.0, 1622079573.6455069
78.125, -409.1796875, 152.83203125, 60.05859375, 0.0, 1622079573.649413
-1000.0, -567.87109375, 150.390625, -27.34375, 0.0, 1622079573.6533194
-246.09375, 188.96484375, -43.9453125, -86.42578125, 0.0, 1622079573.6572256
-816.89453125, 138.671875, -14.6484375, 46.38671875, 0.0, 1622079573.6611319
241.69921875, -201.171875, 97.16796875, 54.6875, 0.0, 1622079573.665038
-1000.0, -4.39453125, 70.3125, -87.40234375, 0.0, 1622079573.6689444
-519.04296875, 231.93359375, -15.625, -109.86328125, 0.0, 1622079573.6728506
-921.875, 153.3203125, -12.6953125, 44.921875, 0.0, 1622079573.6767569
572.265625, 96.19140625, 51.26953125, 64.453125, 0.0, 1622079573.680663
-986.328125, 86.9140625, 46.875, -75.68359375, 0.0, 1622079573.6845694
-1000.0, 240.234375, -50.29296875, -150.87890625, 0.0, 1622079573.6884756
442.3828125, -133.7890625, -27.83203125, 36.62109375, 0.0, 1622079573.6923819
-900.87890625, -696.2890625, 133.30078125, 243.1640625, 0.0, 1622079573.696288
-331.54296875, -135.7421875, 113.28125, 36.62109375, 0.0, 1622079573.7001944
-1000.0, 234.375, 11.71875, -151.3671875, 0.0, 1622079573.7041006
-90.8203125, 69.82421875, 123.046875, 49.31640625, 0.0, 1622079573.7080069
-798.33984375, -115.72265625, 270.5078125, 246.58203125, 0.0, 1622079573.711913
193.84765625, 57.6171875, 167.96875, 13.671875, 0.0, 1622079573.7158194
-1000.0, 159.66796875, 86.9140625, -159.1796875, 0.0, 1622079573.7197256
-265.13671875, 137.6953125, 45.8984375, -91.796875, 0.0, 1622079573.7236319
-807.6171875, 151.85546875, 41.9921875, 41.015625, 0.0, 1622079573.727538
335.9375, 126.953125, 104.4921875, 12.20703125, 0.0, 1622079573.7314444
-1000.0, 111.328125, 101.07421875, -134.27734375, 0.0, 1622079573.7353506
-502.9296875, 156.73828125, 123.53515625, -51.26953125, 0.0, 1622079573.7392569
-940.4296875, 126.953125, 111.328125, 98.6328125, 0.0, 1622079573.743163
750.0, 92.28515625, 46.875, 32.71484375, 0.0, 1622079573.7470694
-770.99609375, 87.40234375, 86.9140625, -84.9609375, 0.0, 1622079573.7509756
-1000.0, 105.46875, 46.38671875, -135.25390625, 0.0, 1622079573.7548819
287.59765625, 99.609375, -4.39453125, -25.87890625, 0.0, 1622079573.758788
-812.01171875, 90.8203125, 24.4140625, 41.50390625, 0.0, 1622079573.7626944
-92.7734375, 37.109375, 121.58203125, -14.6484375, 0.0, 1622079573.7666006
-1000.0, -12.6953125, 129.8828125, -36.1328125, 0.0, 1622079573.7705069
-214.35546875, 45.8984375, -19.04296875, -25.390625, 0.0, 1622079573.774413
-815.4296875, 84.47265625, -53.22265625, 30.2734375, 0.0, 1622079573.7783194
235.83984375, 67.87109375, 94.7265625, 67.87109375, 0.0, 1622079573.7822256
-1000.0, -313.96484375, 220.21484375, 115.234375, 0.0, 1622079573.7861319
-356.4453125, -215.33203125, 13.671875, -5.37109375, 0.0, 1622079573.790038
-842.7734375, 118.65234375, -114.74609375, 0.48828125, 0.0, 1622079573.7939444
408.69140625, 52.734375, 68.84765625, 93.75, 0.0, 1622079573.7978506
-1000.0, 40.52734375, 136.23046875, 0.0, 0.0, 1622079573.8017569
-831.0546875, 76.171875, -35.15625, -128.90625, 0.0, 1622079573.805663
765.13671875, 94.7265625, -57.6171875, -3.90625, 0.0, 1622079573.8095694
866.69921875, 26.85546875, 8.30078125, 63.96484375, 0.0, 1622079573.8134756
-669.921875, 12.20703125, 32.71484375, -66.89453125, 0.0, 1622079573.8173819
-1000.0, 56.640625, -17.578125, -141.6015625, 0.0, 1622079573.821288
48.828125, 41.015625, -118.1640625, -68.359375, 0.0, 1622079573.8251944
-798.828125, 344.23828125, 53.22265625, 188.4765625, 0.0, 1622079573.8291006
44.43359375, 263.18359375, 180.6640625, 150.390625, 0.0, 1622079573.8330069
-1000.0, -37.109375, -16.6015625, -138.671875, 0.0, 1622079573.836913
-243.65234375, 41.9921875, -88.8671875, -84.9609375, 0.0, 1622079573.8408194
-818.359375, 158.203125, -3.90625, 113.28125, 0.0, 1622079573.8447256
242.1875, 75.1953125, 34.66796875, 49.31640625, 0.0, 1622079573.8486319
-1000.0, -32.71484375, -28.80859375, -128.90625, 0.0, 1622079573.852538
-514.16015625, 20.01953125, -71.2890625, -104.4921875, 0.0, 1622079573.8564444
-911.62109375, 46.875, -54.19921875, 40.0390625, 0.0, 1622079573.8603506
439.94140625, -28.80859375, 12.20703125, 44.43359375, 0.0, 1622079573.8642569
-1000.0, -9.765625, 9.765625, -111.328125, 0.0, 1622079573.868163
-973.6328125, -88.8671875, -21.484375, -114.2578125, 0.0, 1622079573.8720694
539.0625, -263.671875, 36.1328125, 91.796875, 0.0, 1622079573.8759756
958.984375, -120.60546875, 18.06640625, 95.703125, 0.0, 1622079573.8798819
-551.7578125, 66.40625, -41.015625, -100.5859375, 0.0, 1622079573.883788
-1000.0, -310.05859375, -41.9921875, -111.81640625, 0.0, 1622079573.8876944
-107.421875, -524.90234375, -8.30078125, 71.77734375, 0.0, 1622079573.8916006
-826.66015625, -28.80859375, -70.80078125, 87.890625, 0.0, 1622079573.8955069
59.08203125, 68.84765625, -63.4765625, -47.8515625, 0.0, 1622079573.899413
-1000.0, -89.84375, -41.50390625, -122.0703125, 0.0, 1622079573.9033194
-240.234375, -55.17578125, -78.61328125, -68.84765625, 0.0, 1622079573.9072256
-822.265625, 72.75390625, -72.265625, 35.64453125, 0.0, 1622079573.9111319
240.72265625, 26.3671875, -27.34375, -10.7421875, 0.0, 1622079573.915038
-1000.0, 86.42578125, -23.4375, -118.1640625, 0.0, 1622079573.9189444
-658.69140625, 110.3515625, -83.0078125, -100.5859375, 0.0, 1622079573.9228506
987.79296875, 55.6640625, -118.65234375, 6.34765625, 0.0, 1622079573.9267569
535.64453125, 13.671875, -55.17578125, 28.3203125, 0.0, 1622079573.930663
-987.3046875, 76.171875, 17.08984375, -57.6171875, 0.0, 1622079573.9345694
-1000.0, 57.6171875, -4.39453125, -144.53125, 0.0, 1622079573.9384756
255.859375, 7.8125, 23.92578125, -72.265625, 0.0, 1622079573.9423819
-940.91796875, -25.390625, 63.96484375, 5.37109375, 0.0, 1622079573.946288
-393.5546875, -166.50390625, 99.12109375, -102.5390625, 0.0, 1622079573.9501944
-1000.0, -95.21484375, 71.2890625, -200.1953125, 0.0, 1622079573.9541006
-201.66015625, -6.34765625, 0.9765625, -135.7421875, 0.0, 1622079573.9580069
-830.56640625, -66.40625, 56.15234375, -15.625, 0.0, 1622079573.961913
203.61328125, -108.88671875, 153.80859375, -96.19140625, 0.0, 1622079573.9658194
-1000.0, -108.88671875, 158.69140625, -229.98046875, 0.0, 1622079573.9697256
-302.734375, -71.77734375, 124.51171875, -192.3828125, 0.0, 1622079573.9736319
-826.171875, -140.625, 196.2890625, -15.625, 0.0, 1622079573.977538
292.96875, -312.01171875, 299.8046875, -14.6484375, 0.0, 1622079573.9814444
-1000.0, -181.640625, 293.45703125, -187.5, 0.0, 1622079573.9853506
-779.296875, -107.91015625, 200.68359375, -217.28515625, 0.0, 1622079573.9892569
861.328125, -177.24609375, 138.18359375, -80.078125, 0.0, 1622079573.993163
647.94921875, -206.0546875, 173.33984375, -51.26953125, 0.0, 1622079573.9970694
-883.30078125, -285.64453125, 207.03125, -222.65625, 0.0, 1622079574.0009756
-1000.0, -328.125, 97.65625, -345.703125, 0.0, 1622079574.0048819
11.23046875, -517.08984375, -53.22265625, -267.578125, 0.0, 1622079574.008788
-913.0859375, -561.03515625, -23.92578125, -181.15234375, 0.0, 1622079574.0126944
-275.87890625, -423.828125, 18.5546875, -311.03515625, 0.0, 1622079574.0166006
-1000.0, -374.51171875, -44.43359375, -424.31640625, 0.0, 1622079574.0205069
-215.8203125, -699.21875, -103.515625, -331.54296875, 0.0, 1622079574.024413
-835.9375, -702.1484375, -54.19921875, -210.44921875, 0.0, 1622079574.0283194
236.328125, -392.578125, 50.78125, -293.9453125, 0.0, 1622079574.0322256
-1000.0, -429.19921875, 21.97265625, -430.17578125, 0.0, 1622079574.0361319
-468.75, -394.53125, -80.078125, -411.62109375, 0.0, 1622079574.040038
-889.6484375, -388.671875, -128.90625, -277.34375, 0.0, 1622079574.0439444
364.74609375, -398.92578125, -95.703125, -281.73828125, 0.0, 1622079574.0478506
-1000.0, -498.046875, -43.9453125, -407.71484375, 0.0, 1622079574.0517569
-929.19921875, -539.55078125, -106.4453125, -437.98828125, 0.0, 1622079574.055663
597.65625, -415.52734375, -62.01171875, -332.03125, 0.0, 1622079574.0595694
913.57421875, -353.02734375, 165.52734375, -271.97265625, 0.0, 1622079574.0634756
-597.16796875, -647.4609375, 225.5859375, -384.27734375, 0.0, 1622079574.0673819
-1000.0, -915.52734375, 82.03125, -492.1875, 0.0, 1622079574.071288
-108.88671875, -562.98828125, -93.75, -441.89453125, 0.0, 1622079574.0751944
-898.4375, -396.97265625, -166.50390625, -379.8828125, 0.0, 1622079574.0791006
-153.3203125, -758.30078125, -9.27734375, -532.71484375, 0.0, 1622079574.0830069
-1000.0, -801.26953125, -32.71484375, -718.75, 0.0, 1622079574.086913
-332.03125, -435.546875, -458.49609375, -816.89453125, 0.0, 1622079574.0908194
-949.21875, -437.01171875, -738.28125, -922.36328125, 0.0, 1622079574.0947256
-94.7265625, -770.5078125, -793.9453125, -1000.0, 0.0, 1622079574.0986319
-1000.0, -896.97265625, -919.921875, -999.51171875, 0.0, 1622079574.102538
-909.66796875, -759.27734375, -1000.0, -998.53515625, 0.0, 1622079574.1064444
597.65625, -971.6796875, -996.58203125, -1000.0, 0.0, 1622079574.1103506
313.96484375, -961.42578125, -999.51171875, -1000.0, 0.0, 1622079574.1142569
-1000.0, -908.203125, -1000.0, -1000.0, 0.0, 1622079574.118163
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1220694
131.34765625, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1259756
590.8203125, -998.046875, -1000.0, -1000.0, 0.0, 1622079574.1298819
-907.2265625, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.133788
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1376944
-133.30078125, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1416006
932.12890625, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1455069
-416.9921875, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.149413
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1533194
-462.40234375, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1572256
-961.9140625, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1611319
124.0234375, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.165038
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1689444
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1728506
291.50390625, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1767569
313.96484375, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.180663
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1845694
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1884756
-57.6171875, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.1923819
606.4453125, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.196288
-850.5859375, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2001944
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2041006
-215.8203125, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2080069
-848.6328125, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.211913
171.38671875, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2158194
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2197256
-348.6328125, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2236319
-848.6328125, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.227538
375.48828125, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2314444
-1000.0, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2353506
-716.30859375, -1000.0, -1000.0, -1000.0, 0.0, 1622079574.2392569
